C[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,O=C([O-])CNC([C@H](C)[NH3+])=O,CC[C@H](C)[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,CC(C)C[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,O=C([O-])[C@H]1N(C([C@H](C)[NH3+])=O)CCC1,CC(C)[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,O=C([O-])[C@H](CC1=CC=CC=C1)NC([C@H](C)[NH3+])=O,O=C([O-])[C@H](CC1=CNC2=C1C=CC=C2)NC([C@H](C)[NH3+])=O,OC1=CC=C(C=C1)C[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,O=C([O-])C[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,O=C([O-])CC[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,[NH2+]=C(N)NCCC[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,O=C([O-])[C@H](CC1=CNC=N1)NC([C@H](C)[NH3+])=O,[NH3+]CCCC[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,OC[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,C[C@@H](O)[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,SC[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,CSCC[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,O=C(N)C[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,O=C(N)CC[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,C[Se]CC[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,[SeH]C[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,[NH3+]CCC[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O,O=C([O-])[C@H](CC1=CC=C(OP([O-])(O)=O)C=C1)NC([C@H](C)[NH3+])=O,O=C([O-])[C@H](COP([O-])(O)=O)NC([C@H](C)[NH3+])=O
C[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,O=C([O-])CNC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,CC[C@H](C)[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,CC(C)C[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,O=C([O-])[C@H]1N(C([C@H](CC2=CC=C(O)C=C2)[NH3+])=O)CCC1,CC(C)[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,O=C([O-])[C@H](CC1=CC=CC=C1)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,O=C([O-])[C@H](CC1=CNC2=C1C=CC=C2)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,OC1=CC=C(C=C1)C[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,O=C([O-])C[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,O=C([O-])CC[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,[NH2+]=C(N)NCCC[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,O=C([O-])[C@H](CC1=CNC=N1)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,[NH3+]CCCC[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,OC[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,C[C@@H](O)[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,SC[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,CSCC[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,O=C(N)C[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,O=C(N)CC[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,C[Se]CC[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,[SeH]C[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,[NH3+]CCC[C@@H](C([O-])=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,O=C([O-])[C@H](CC1=CC=C(OP([O-])(O)=O)C=C1)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O,O=C([O-])[C@H](COP([O-])(O)=O)NC([C@H](CC1=CC=C(O)C=C1)[NH3+])=O
C[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,O=C([O-])CNC([C@H](CC([O-])=O)[NH3+])=O,CC[C@H](C)[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,CC(C)C[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,O=C([O-])[C@H]1N(C([C@H](CC([O-])=O)[NH3+])=O)CCC1,CC(C)[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,O=C([O-])[C@H](CC1=CC=CC=C1)NC([C@H](CC([O-])=O)[NH3+])=O,O=C([O-])[C@H](CC1=CNC2=C1C=CC=C2)NC([C@H](CC([O-])=O)[NH3+])=O,OC1=CC=C(C=C1)C[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,O=C([O-])C[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,O=C([O-])CC[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,[NH2+]=C(N)NCCC[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,O=C([O-])[C@H](CC1=CNC=N1)NC([C@H](CC([O-])=O)[NH3+])=O,[NH3+]CCCC[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,OC[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,C[C@@H](O)[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,SC[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,CSCC[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,O=C(N)C[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,O=C(N)CC[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,C[Se]CC[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,[SeH]C[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,[NH3+]CCC[C@@H](C([O-])=O)NC([C@H](CC([O-])=O)[NH3+])=O,O=C([O-])[C@H](CC1=CC=C(OP([O-])(O)=O)C=C1)NC([C@H](CC([O-])=O)[NH3+])=O,O=C([O-])[C@H](COP([O-])(O)=O)NC([C@H](CC([O-])=O)[NH3+])=O
C[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,O=C([O-])CNC([C@H](CCC([O-])=O)[NH3+])=O,CC[C@H](C)[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,CC(C)C[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,O=C([O-])[C@H]1N(C([C@H](CCC([O-])=O)[NH3+])=O)CCC1,CC(C)[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,O=C([O-])[C@H](CC1=CC=CC=C1)NC([C@H](CCC([O-])=O)[NH3+])=O,O=C([O-])[C@H](CC1=CNC2=C1C=CC=C2)NC([C@H](CCC([O-])=O)[NH3+])=O,OC1=CC=C(C=C1)C[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,O=C([O-])C[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,O=C([O-])CC[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,[NH2+]=C(N)NCCC[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,O=C([O-])[C@H](CC1=CNC=N1)NC([C@H](CCC([O-])=O)[NH3+])=O,[NH3+]CCCC[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,OC[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,C[C@@H](O)[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,SC[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,CSCC[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,O=C(N)C[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,O=C(N)CC[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,C[Se]CC[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,[SeH]C[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,[NH3+]CCC[C@@H](C([O-])=O)NC([C@H](CCC([O-])=O)[NH3+])=O,O=C([O-])[C@H](CC1=CC=C(OP([O-])(O)=O)C=C1)NC([C@H](CCC([O-])=O)[NH3+])=O,O=C([O-])[C@H](COP([O-])(O)=O)NC([C@H](CCC([O-])=O)[NH3+])=O
C[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,O=C([O-])CNC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,CC[C@H](C)[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,CC(C)C[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,O=C([O-])[C@H]1N(C([C@H](CCCNC(N)=[NH2+])[NH3+])=O)CCC1,CC(C)[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,O=C([O-])[C@H](CC1=CC=CC=C1)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,O=C([O-])[C@H](CC1=CNC2=C1C=CC=C2)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,OC1=CC=C(C=C1)C[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,O=C([O-])C[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,O=C([O-])CC[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,[NH2+]=C(N)NCCC[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,O=C([O-])[C@H](CC1=CNC=N1)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,[NH3+]CCCC[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,OC[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,C[C@@H](O)[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,SC[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,CSCC[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,O=C(N)C[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,O=C(N)CC[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,C[Se]CC[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,[SeH]C[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,[NH3+]CCC[C@@H](C([O-])=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,O=C([O-])[C@H](CC1=CC=C(OP([O-])(O)=O)C=C1)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O,O=C([O-])[C@H](COP([O-])(O)=O)NCC[C@@H](C([O-])=O)NC([C@H](CCCNC(N)=[NH2+])[NH3+])=O
C[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,O=C([O-])CNC([C@H](CC1=CNC=N1)[NH3+])=O,CC[C@H](C)[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,CC(C)C[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,O=C([O-])[C@H]1N(C([C@H](CC2=CNC=N2)[NH3+])=O)CCC1,CC(C)[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,O=C([O-])[C@H](CC1=CC=CC=C1)NC([C@H](CC1=CNC=N1)[NH3+])=O,O=C([O-])[C@H](CC1=CNC2=C1C=CC=C2)NC([C@H](CC1=CNC=N1)[NH3+])=O,OC1=CC=C(C=C1)C[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,O=C([O-])C[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,O=C([O-])CC[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,[NH2+]=C(N)NCCC[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,O=C([O-])[C@H](CC1=CNC=N1)NC([C@H](CC1=CNC=N1)[NH3+])=O,[NH3+]CCCC[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,OC[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,C[C@@H](O)[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,SC[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,CSCC[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,O=C(N)C[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,O=C(N)CC[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,C[Se]CC[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,[SeH]C[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,[NH3+]CCC[C@@H](C([O-])=O)NC([C@H](CC1=CNC=N1)[NH3+])=O,O=C([O-])[C@H](CC1=CC=C(OP([O-])(O)=O)C=C1)NC([C@H](CC1=CNC=N1)[NH3+])=O,O=C([O-])[C@H](COP([O-])(O)=O)NC([C@H](CC1=CNC=N1)[NH3+])=O
C[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,O=C([O-])CNC([C@H](CCCC[NH3+])[NH3+])=O,CC[C@H](C)[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,CC(C)C[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,O=C([O-])[C@H]1N(C([C@H](CCCC[NH3+])[NH3+])=O)CCC1,CC(C)[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,O=C([O-])[C@H](CC1=CC=CC=C1)NC([C@H](CCCC[NH3+])[NH3+])=O,O=C([O-])[C@H](CC1=CNC2=C1C=CC=C2)NC([C@H](CCCC[NH3+])[NH3+])=O,OC1=CC=C(C=C1)C[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,O=C([O-])C[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,O=C([O-])CC[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,[NH2+]=C(N)NCCC[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,O=C([O-])[C@H](CC1=CNC=N1)NC([C@H](CCCC[NH3+])[NH3+])=O,[NH3+]CCCC[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,OC[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,C[C@@H](O)[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,SC[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,CSCC[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,O=C(N)C[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,O=C(N)CC[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,C[Se]CC[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,[SeH]C[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,[NH3+]CCC[C@@H](C([O-])=O)NC([C@H](CCCC[NH3+])[NH3+])=O,O=C([O-])[C@H](CC1=CC=C(OP([O-])(O)=O)C=C1)NC([C@H](CCCC[NH3+])[NH3+])=O,O=C([O-])[C@H](COP([O-])(O)=O)NC([C@H](CCCC[NH3+])[NH3+])=O
C[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,O=C([O-])CNC([C@H](CO)[NH3+])=O,CC[C@H](C)[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,CC(C)C[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,O=C([O-])[C@H]1N(C([C@H](C[O-])[NH3+])=O)CCC1,CC(C)[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,O=C([O-])[C@H](CC1=CC=CC=C1)NC([C@H](CO)[NH3+])=O,O=C([O-])[C@H](CC1=CNC2=C1C=CC=C2)NC([C@H](CO)[NH3+])=O,OC1=CC=C(C=C1)C[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,O=C([O-])C[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,O=C([O-])CC[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,[NH2+]=C(N)NCCC[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,O=C([O-])[C@H](CC1=CNC=N1)NC([C@H](CO)[NH3+])=O,[NH3+]CCCC[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,OC[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,C[C@@H](O)[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,SC[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,CSCC[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,O=C(N)C[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,O=C(N)CC[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,C[Se]CC[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,[SeH]C[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,[NH3+]CCC[C@@H](C([O-])=O)NC([C@H](CO)[NH3+])=O,O=C([O-])[C@H](CC1=CC=C(OP([O-])(O)=O)C=C1)NC([C@H](CO)[NH3+])=O,O=C([O-])[C@H](COP([O-])(O)=O)NC([C@H](CO)[NH3+])=O
C[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,O=C([O-])CNC([C@H]([C@H](O)C)[NH3+])=O,CC[C@H](C)[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,CC(C)C[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,O=C([O-])[C@H]1N(C([C@H]([C@H](O)C)[NH3+])=O)CCC1,CC(C)[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,O=C([O-])[C@H](CC1=CC=CC=C1)NC([C@H]([C@H](O)C)[NH3+])=O,O=C([O-])[C@H](CC1=CNC2=C1C=CC=C2)NC([C@H]([C@H](O)C)[NH3+])=O,OC1=CC=C(C=C1)C[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,O=C([O-])C[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,O=C([O-])CC[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,[NH2+]=C(N)NCCC[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,O=C([O-])[C@H](CC1=CNC=N1)NC([C@H]([C@H](O)C)[NH3+])=O,[NH3+]CCCC[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,OC[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,C[C@@H](O)[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,SC[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,CSCC[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,O=C(N)C[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,O=C(N)CC[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,C[Se]CC[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,[SeH]C[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,[NH3+]CCC[C@@H](C([O-])=O)NC([C@H]([C@H](O)C)[NH3+])=O,O=C([O-])[C@H](CC1=CC=C(OP([O-])(O)=O)C=C1)NC([C@H]([C@H](O)C)[NH3+])=O,O=C([O-])[C@H](COP([O-])(O)=O)NC([C@H]([C@H](O)C)[NH3+])=O
